path_name,scene_id,start_time,end_time
demolition.mp4,536,00:33:17.400,00:33:19.867
demolition.mp4,537,00:33:19.867,00:33:31.600
demolition.mp4,538,00:33:31.600,00:33:36.167
demolition.mp4,539,00:33:36.167,00:33:45.767
demolition.mp4,540,00:33:45.767,00:33:49.933
demolition.mp4,541,00:33:49.933,00:33:58.367
demolition.mp4,542,00:33:58.367,00:34:00.633
demolition.mp4,543,00:34:00.633,00:34:07.333
demolition.mp4,544,00:34:07.333,00:34:14.133
demolition.mp4,545,00:34:14.133,00:34:22.733
demolition.mp4,546,00:34:22.733,00:34:25.233
demolition.mp4,547,00:34:25.233,00:34:31.100
demolition.mp4,548,00:34:31.100,00:34:34.367
demolition.mp4,549,00:34:34.367,00:34:36.367
demolition.mp4,550,00:34:36.367,00:34:41.000
demolition.mp4,551,00:34:41.000,00:34:43.167
demolition.mp4,552,00:34:43.167,00:34:45.333
demolition.mp4,553,00:34:45.333,00:34:47.933
demolition.mp4,554,00:34:47.933,00:34:51.467
demolition.mp4,555,00:34:51.467,00:34:53.833
demolition.mp4,556,00:34:53.833,00:34:55.667
demolition.mp4,557,00:34:55.667,00:34:59.733
demolition.mp4,558,00:34:59.733,00:35:02.800
demolition.mp4,559,00:35:02.800,00:35:08.433
demolition.mp4,560,00:35:08.433,00:35:12.167
demolition.mp4,561,00:35:12.167,00:35:17.167
demolition.mp4,562,00:35:17.167,00:35:21.567
demolition.mp4,563,00:35:21.567,00:35:26.833
demolition.mp4,564,00:35:26.833,00:35:39.767
demolition.mp4,565,00:35:39.767,00:35:41.967
demolition.mp4,566,00:35:41.967,00:35:48.633
demolition.mp4,567,00:35:48.633,00:36:00.833
demolition.mp4,568,00:36:00.833,00:36:04.467
demolition.mp4,569,00:36:04.467,00:36:11.933
demolition.mp4,570,00:36:11.933,00:36:16.233
demolition.mp4,571,00:36:16.233,00:36:19.900
demolition.mp4,572,00:36:19.900,00:36:22.433
demolition.mp4,573,00:36:22.433,00:36:26.267
demolition.mp4,574,00:36:26.267,00:36:31.200
demolition.mp4,575,00:36:31.200,00:36:34.533
demolition.mp4,576,00:36:34.533,00:36:36.833
demolition.mp4,577,00:36:36.833,00:36:38.833
demolition.mp4,578,00:36:38.833,00:36:44.500
demolition.mp4,579,00:36:44.500,00:36:53.833
demolition.mp4,580,00:36:53.833,00:36:56.500
demolition.mp4,581,00:36:56.500,00:37:12.500
demolition.mp4,582,00:37:12.500,00:37:19.833
demolition.mp4,583,00:37:19.833,00:37:31.533
demolition.mp4,584,00:37:31.533,00:37:38.233
demolition.mp4,585,00:37:38.233,00:37:45.133
demolition.mp4,586,00:37:45.133,00:37:49.867
demolition.mp4,587,00:37:49.867,00:37:58.433
demolition.mp4,588,00:37:58.433,00:38:03.167
demolition.mp4,589,00:38:03.167,00:38:06.967
demolition.mp4,590,00:38:06.967,00:38:08.667
demolition.mp4,591,00:38:08.667,00:38:12.867
demolition.mp4,592,00:38:12.867,00:38:15.000
demolition.mp4,593,00:38:15.000,00:38:16.533
demolition.mp4,594,00:38:16.533,00:38:18.733
demolition.mp4,595,00:38:18.733,00:38:20.567
demolition.mp4,596,00:38:20.567,00:38:22.133
demolition.mp4,597,00:38:22.133,00:38:23.633
demolition.mp4,598,00:38:23.633,00:38:31.067
demolition.mp4,599,00:38:31.067,00:38:32.433
demolition.mp4,600,00:38:32.433,00:38:43.700
demolition.mp4,601,00:38:43.700,00:38:48.667
demolition.mp4,602,00:38:48.667,00:38:58.900
demolition.mp4,603,00:38:58.900,00:39:05.767
demolition.mp4,604,00:39:05.767,00:39:10.767
demolition.mp4,605,00:39:10.767,00:39:13.467
demolition.mp4,606,00:39:13.467,00:39:21.100
demolition.mp4,607,00:39:21.100,00:39:27.200
demolition.mp4,608,00:39:27.200,00:39:32.533
demolition.mp4,609,00:39:32.533,00:39:34.633
demolition.mp4,610,00:39:34.633,00:39:40.600
demolition.mp4,611,00:39:40.600,00:39:43.733
demolition.mp4,612,00:39:43.733,00:39:46.133
demolition.mp4,613,00:39:46.133,00:39:50.733
demolition.mp4,614,00:39:50.733,00:39:54.700
demolition.mp4,615,00:39:54.700,00:39:57.933
demolition.mp4,616,00:39:57.933,00:40:15.467
demolition.mp4,617,00:40:15.467,00:40:16.733
demolition.mp4,618,00:40:16.733,00:40:18.533
demolition.mp4,619,00:40:18.533,00:40:20.333
demolition.mp4,620,00:40:20.333,00:40:21.733
demolition.mp4,621,00:40:21.733,00:40:23.800
demolition.mp4,622,00:40:23.800,00:40:26.233
demolition.mp4,623,00:40:26.233,00:40:26.933
demolition.mp4,624,00:40:26.933,00:40:31.800
demolition.mp4,625,00:40:31.800,00:40:33.600
demolition.mp4,626,00:40:33.600,00:40:41.333
demolition.mp4,627,00:40:41.333,00:40:45.967
demolition.mp4,628,00:40:45.967,00:40:52.733
demolition.mp4,629,00:40:52.733,00:40:56.100
demolition.mp4,630,00:40:56.100,00:41:04.233
demolition.mp4,631,00:41:04.233,00:41:07.400
demolition.mp4,632,00:41:07.400,00:41:10.033
demolition.mp4,633,00:41:10.033,00:41:11.933
demolition.mp4,634,00:41:11.933,00:41:27.633
demolition.mp4,635,00:41:27.633,00:41:30.100
demolition.mp4,636,00:41:30.100,00:41:32.633
demolition.mp4,637,00:41:32.633,00:41:37.267
demolition.mp4,638,00:41:37.267,00:41:39.067
demolition.mp4,639,00:41:39.067,00:41:40.367
demolition.mp4,640,00:41:40.367,00:41:42.700
demolition.mp4,641,00:41:42.700,00:41:53.600
demolition.mp4,642,00:41:53.600,00:41:55.267
demolition.mp4,643,00:41:55.267,00:42:01.500
demolition.mp4,644,00:42:01.500,00:42:04.067
demolition.mp4,645,00:42:04.067,00:42:06.567
demolition.mp4,646,00:42:06.567,00:42:07.900
demolition.mp4,647,00:42:07.900,00:42:14.767
demolition.mp4,648,00:42:14.767,00:42:18.700
demolition.mp4,649,00:42:18.700,00:42:21.167
demolition.mp4,650,00:42:21.167,00:42:34.500
demolition.mp4,651,00:42:34.500,00:42:36.133
demolition.mp4,652,00:42:36.133,00:42:37.800
demolition.mp4,653,00:42:37.800,00:42:42.133
demolition.mp4,654,00:42:42.133,00:42:44.300
demolition.mp4,655,00:42:44.300,00:42:50.533
demolition.mp4,656,00:42:50.533,00:42:52.933
demolition.mp4,657,00:42:52.933,00:42:55.967
demolition.mp4,658,00:42:55.967,00:42:58.367
demolition.mp4,659,00:42:58.367,00:43:00.000
demolition.mp4,660,00:43:00.000,00:43:03.100
demolition.mp4,661,00:43:03.100,00:43:09.567
demolition.mp4,662,00:43:09.567,00:43:13.433
demolition.mp4,663,00:43:13.433,00:43:17.933
demolition.mp4,664,00:43:17.933,00:43:20.100
demolition.mp4,665,00:43:20.100,00:43:24.000
demolition.mp4,666,00:43:24.000,00:43:26.667
demolition.mp4,667,00:43:26.667,00:43:31.100
demolition.mp4,668,00:43:31.100,00:43:33.300
demolition.mp4,669,00:43:33.300,00:43:36.367
demolition.mp4,670,00:43:36.367,00:43:39.767
demolition.mp4,671,00:43:39.767,00:43:50.033
demolition.mp4,672,00:43:50.033,00:43:55.967
demolition.mp4,673,00:43:55.967,00:43:58.767
demolition.mp4,674,00:43:58.767,00:44:00.833
demolition.mp4,675,00:44:00.833,00:44:02.333
demolition.mp4,676,00:44:02.333,00:44:04.567
demolition.mp4,677,00:44:04.567,00:44:06.767
demolition.mp4,678,00:44:06.767,00:44:10.800
demolition.mp4,679,00:44:10.800,00:44:17.067
demolition.mp4,680,00:44:17.067,00:44:25.700
demolition.mp4,681,00:44:25.700,00:44:29.067
demolition.mp4,682,00:44:29.067,00:44:31.867
demolition.mp4,683,00:44:31.867,00:44:35.867
demolition.mp4,684,00:44:35.867,00:44:42.200
demolition.mp4,685,00:44:42.200,00:44:45.767
demolition.mp4,686,00:44:45.767,00:44:48.267
demolition.mp4,687,00:44:48.267,00:44:49.933
demolition.mp4,688,00:44:49.933,00:44:51.933
demolition.mp4,689,00:44:51.933,00:44:56.133
demolition.mp4,690,00:44:56.133,00:45:08.333
demolition.mp4,691,00:45:08.333,00:45:11.200
demolition.mp4,692,00:45:11.200,00:45:13.000
demolition.mp4,693,00:45:13.000,00:45:15.000
demolition.mp4,694,00:45:15.000,00:45:21.767
demolition.mp4,695,00:45:21.767,00:45:23.633
demolition.mp4,696,00:45:23.633,00:45:25.667
demolition.mp4,697,00:45:25.667,00:45:42.433
demolition.mp4,698,00:45:42.433,00:45:46.200
demolition.mp4,699,00:45:46.200,00:45:48.700
demolition.mp4,700,00:45:48.700,00:45:54.400
demolition.mp4,701,00:45:54.400,00:46:07.333
demolition.mp4,702,00:46:07.333,00:46:16.067
demolition.mp4,703,00:46:16.067,00:46:19.467
demolition.mp4,704,00:46:19.467,00:46:24.200
demolition.mp4,705,00:46:24.200,00:46:26.767
demolition.mp4,706,00:46:26.767,00:46:31.333
demolition.mp4,707,00:46:31.333,00:46:34.067
demolition.mp4,708,00:46:34.067,00:46:37.133
demolition.mp4,709,00:46:37.133,00:46:47.133
demolition.mp4,710,00:46:47.133,00:46:50.900
demolition.mp4,711,00:46:50.900,00:46:53.633
demolition.mp4,712,00:46:53.633,00:46:56.367
demolition.mp4,713,00:46:56.367,00:46:59.633
demolition.mp4,714,00:46:59.633,00:47:03.100
demolition.mp4,715,00:47:03.100,00:47:04.733
demolition.mp4,716,00:47:04.733,00:47:09.867
demolition.mp4,717,00:47:09.867,00:47:13.067
demolition.mp4,718,00:47:13.067,00:47:18.033
demolition.mp4,719,00:47:18.033,00:47:20.167
demolition.mp4,720,00:47:20.167,00:47:23.300
demolition.mp4,721,00:47:23.300,00:47:27.800
demolition.mp4,722,00:47:27.800,00:47:31.133
demolition.mp4,723,00:47:31.133,00:47:33.167
demolition.mp4,724,00:47:33.167,00:47:35.533
demolition.mp4,725,00:47:35.533,00:47:38.033
demolition.mp4,726,00:47:38.033,00:47:43.200
demolition.mp4,727,00:47:43.200,00:47:47.200
demolition.mp4,728,00:47:47.200,00:47:51.667
demolition.mp4,729,00:47:51.667,00:47:54.400
demolition.mp4,730,00:47:54.400,00:47:58.500
demolition.mp4,731,00:47:58.500,00:48:00.433
demolition.mp4,732,00:48:00.433,00:48:01.767
demolition.mp4,733,00:48:01.767,00:48:02.367
demolition.mp4,734,00:48:02.367,00:48:06.500
demolition.mp4,735,00:48:06.500,00:48:11.500
demolition.mp4,736,00:48:11.500,00:48:14.267
demolition.mp4,737,00:48:14.267,00:48:16.467
demolition.mp4,738,00:48:16.467,00:48:18.400
demolition.mp4,739,00:48:18.400,00:48:22.433
demolition.mp4,740,00:48:22.433,00:48:25.833
demolition.mp4,741,00:48:25.833,00:48:28.067
demolition.mp4,742,00:48:28.067,00:48:30.733
demolition.mp4,743,00:48:30.733,00:48:32.567
demolition.mp4,744,00:48:32.567,00:48:35.667
demolition.mp4,745,00:48:35.667,00:48:41.000
demolition.mp4,746,00:48:41.000,00:48:45.333
demolition.mp4,747,00:48:45.333,00:48:49.600
demolition.mp4,748,00:48:49.600,00:48:53.600
demolition.mp4,749,00:48:53.600,00:48:56.800
demolition.mp4,750,00:48:56.800,00:48:59.700
demolition.mp4,751,00:48:59.700,00:49:01.733
demolition.mp4,752,00:49:01.733,00:49:04.767
demolition.mp4,753,00:49:04.767,00:49:10.567
demolition.mp4,754,00:49:10.567,00:49:12.033
demolition.mp4,755,00:49:12.033,00:49:15.300
demolition.mp4,756,00:49:15.300,00:49:20.633
demolition.mp4,757,00:49:20.633,00:49:22.600
demolition.mp4,758,00:49:22.600,00:49:24.667
demolition.mp4,759,00:49:24.667,00:49:27.000
demolition.mp4,760,00:49:27.000,00:49:29.600
demolition.mp4,761,00:49:29.600,00:49:33.567
demolition.mp4,762,00:49:33.567,00:49:36.967
demolition.mp4,763,00:49:36.967,00:49:41.467
demolition.mp4,764,00:49:41.467,00:49:45.700
demolition.mp4,765,00:49:45.700,00:49:53.233
demolition.mp4,766,00:49:53.233,00:49:59.033
demolition.mp4,767,00:49:59.033,00:50:00.633
demolition.mp4,768,00:50:00.633,00:50:03.867
demolition.mp4,769,00:50:03.867,00:50:08.667
demolition.mp4,770,00:50:08.667,00:50:11.600
demolition.mp4,771,00:50:11.600,00:50:14.567
demolition.mp4,772,00:50:14.567,00:50:18.533
demolition.mp4,773,00:50:18.533,00:50:20.900
demolition.mp4,774,00:50:20.900,00:50:23.067
demolition.mp4,775,00:50:23.067,00:50:24.867
demolition.mp4,776,00:50:24.867,00:50:27.033
demolition.mp4,777,00:50:27.033,00:50:32.067
demolition.mp4,778,00:50:32.067,00:50:47.600
demolition.mp4,779,00:50:47.600,00:50:53.600
demolition.mp4,780,00:50:53.600,00:51:09.533
demolition.mp4,781,00:51:09.533,00:51:14.233
demolition.mp4,782,00:51:14.233,00:51:16.700
demolition.mp4,783,00:51:16.700,00:51:25.367
demolition.mp4,784,00:51:25.367,00:51:28.833
demolition.mp4,785,00:51:28.833,00:51:32.633
demolition.mp4,786,00:51:32.633,00:51:34.900
demolition.mp4,787,00:51:34.900,00:51:38.133
demolition.mp4,788,00:51:38.133,00:51:40.200
demolition.mp4,789,00:51:40.200,00:51:42.933
demolition.mp4,790,00:51:42.933,00:52:35.500
demolition.mp4,791,00:52:35.500,00:52:40.800
demolition.mp4,792,00:52:40.800,00:52:48.000
demolition.mp4,793,00:52:48.000,00:52:54.267
demolition.mp4,794,00:52:54.267,00:52:57.100
demolition.mp4,795,00:52:57.100,00:53:00.333
demolition.mp4,796,00:53:00.333,00:53:07.567
demolition.mp4,797,00:53:07.567,00:53:12.033
demolition.mp4,798,00:53:12.033,00:53:15.667
demolition.mp4,799,00:53:15.667,00:53:18.167
demolition.mp4,800,00:53:18.167,00:53:21.667
demolition.mp4,801,00:53:21.667,00:53:24.500
demolition.mp4,802,00:53:24.500,00:53:26.800
demolition.mp4,803,00:53:26.800,00:53:29.133
demolition.mp4,804,00:53:29.133,00:53:33.033
demolition.mp4,805,00:53:33.033,00:53:35.267
demolition.mp4,806,00:53:35.267,00:53:37.900
demolition.mp4,807,00:53:37.900,00:53:39.500
demolition.mp4,808,00:53:39.500,00:53:56.700
demolition.mp4,809,00:53:56.700,00:53:59.700
demolition.mp4,810,00:53:59.700,00:54:04.967
demolition.mp4,811,00:54:04.967,00:54:11.867
demolition.mp4,812,00:54:11.867,00:54:13.867
demolition.mp4,813,00:54:13.867,00:54:20.833
demolition.mp4,814,00:54:20.833,00:54:25.100
demolition.mp4,815,00:54:25.100,00:54:30.100
demolition.mp4,816,00:54:30.100,00:54:38.500
demolition.mp4,817,00:54:38.500,00:54:42.300
demolition.mp4,818,00:54:42.300,00:54:44.867
demolition.mp4,819,00:54:44.867,00:54:51.500
demolition.mp4,820,00:54:51.500,00:54:53.733
demolition.mp4,821,00:54:53.733,00:55:02.567
demolition.mp4,822,00:55:02.567,00:55:07.867
demolition.mp4,823,00:55:07.867,00:55:17.767
demolition.mp4,824,00:55:17.767,00:55:20.933
demolition.mp4,825,00:55:20.933,00:55:43.800
demolition.mp4,826,00:55:43.800,00:55:46.167
demolition.mp4,827,00:55:46.167,00:55:53.033
demolition.mp4,828,00:55:53.033,00:55:57.500
demolition.mp4,829,00:55:57.500,00:56:00.167
demolition.mp4,830,00:56:00.167,00:56:03.800
demolition.mp4,831,00:56:03.800,00:56:05.467
demolition.mp4,832,00:56:05.467,00:56:16.600
demolition.mp4,833,00:56:16.600,00:56:19.633
demolition.mp4,834,00:56:19.633,00:56:23.333
demolition.mp4,835,00:56:23.333,00:56:26.133
demolition.mp4,836,00:56:26.133,00:56:37.667
demolition.mp4,837,00:56:37.667,00:56:41.300
demolition.mp4,838,00:56:41.300,00:56:43.967
demolition.mp4,839,00:56:43.967,00:56:55.167
demolition.mp4,840,00:56:55.167,00:56:57.667
demolition.mp4,841,00:56:57.667,00:57:07.800
demolition.mp4,842,00:57:07.800,00:57:13.167
demolition.mp4,843,00:57:13.167,00:57:16.067
demolition.mp4,844,00:57:16.067,00:57:18.633
demolition.mp4,845,00:57:18.633,00:57:19.967
demolition.mp4,846,00:57:19.967,00:57:25.467
demolition.mp4,847,00:57:25.467,00:57:31.033
demolition.mp4,848,00:57:31.033,00:57:39.667
demolition.mp4,849,00:57:39.667,00:57:48.700
demolition.mp4,850,00:57:48.700,00:57:53.033
demolition.mp4,851,00:57:53.033,00:58:00.967
demolition.mp4,852,00:58:00.967,00:58:04.533
demolition.mp4,853,00:58:04.533,00:58:25.833
demolition.mp4,854,00:58:25.833,00:58:30.500
demolition.mp4,855,00:58:30.500,00:58:33.133
demolition.mp4,856,00:58:33.133,00:58:39.000
demolition.mp4,857,00:58:39.000,00:58:43.900
demolition.mp4,858,00:58:43.900,00:58:58.367
demolition.mp4,859,00:58:58.367,00:59:13.367
demolition.mp4,860,00:59:13.367,00:59:16.267
demolition.mp4,861,00:59:16.267,00:59:21.900
demolition.mp4,862,00:59:21.900,00:59:27.567
demolition.mp4,863,00:59:27.567,00:59:29.233
demolition.mp4,864,00:59:29.233,00:59:30.100
demolition.mp4,865,00:59:30.100,00:59:31.300
demolition.mp4,866,00:59:31.300,00:59:32.200
demolition.mp4,867,00:59:32.200,00:59:35.100
demolition.mp4,868,00:59:35.100,00:59:36.767
demolition.mp4,869,00:59:36.767,00:59:37.733
demolition.mp4,870,00:59:37.733,00:59:44.567
demolition.mp4,871,00:59:44.567,01:00:00.167
demolition.mp4,872,01:00:00.167,01:00:02.967
demolition.mp4,873,01:00:02.967,01:00:05.900
demolition.mp4,874,01:00:05.900,01:00:09.133
demolition.mp4,875,01:00:09.133,01:00:15.733
demolition.mp4,876,01:00:15.733,01:00:17.867
demolition.mp4,877,01:00:17.867,01:00:22.167
demolition.mp4,878,01:00:22.167,01:00:24.833
demolition.mp4,879,01:00:24.833,01:00:28.133
demolition.mp4,880,01:00:28.133,01:00:30.400
demolition.mp4,881,01:00:30.400,01:00:46.233
demolition.mp4,882,01:00:46.233,01:00:49.300
demolition.mp4,883,01:00:49.300,01:00:51.867
demolition.mp4,884,01:00:51.867,01:00:55.233
demolition.mp4,885,01:00:55.233,01:00:58.600
demolition.mp4,886,01:00:58.600,01:01:02.233
demolition.mp4,887,01:01:02.233,01:01:10.667
demolition.mp4,888,01:01:10.667,01:01:12.600
demolition.mp4,889,01:01:12.600,01:01:14.367
demolition.mp4,890,01:01:14.367,01:01:31.900
demolition.mp4,891,01:01:31.900,01:01:38.433
demolition.mp4,892,01:01:38.433,01:01:49.567
demolition.mp4,893,01:01:49.567,01:01:53.067
demolition.mp4,894,01:01:53.067,01:02:06.267
demolition.mp4,895,01:02:06.267,01:02:10.400
demolition.mp4,896,01:02:10.400,01:02:14.900
demolition.mp4,897,01:02:14.900,01:02:37.800
demolition.mp4,898,01:02:37.800,01:03:10.000
demolition.mp4,899,01:03:10.000,01:03:11.067
demolition.mp4,900,01:03:11.067,01:03:11.733
demolition.mp4,901,01:03:11.733,01:03:13.233
demolition.mp4,902,01:03:13.233,01:03:14.333
demolition.mp4,903,01:03:14.333,01:03:15.667
demolition.mp4,904,01:03:15.667,01:03:17.433
demolition.mp4,905,01:03:17.433,01:03:24.600
demolition.mp4,906,01:03:24.600,01:03:28.433
demolition.mp4,907,01:03:28.433,01:03:32.267
demolition.mp4,908,01:03:32.267,01:03:33.267
demolition.mp4,909,01:03:33.267,01:03:34.100
demolition.mp4,910,01:03:34.100,01:03:38.933
demolition.mp4,911,01:03:38.933,01:03:43.333
demolition.mp4,912,01:03:43.333,01:03:52.700
demolition.mp4,913,01:03:52.700,01:04:09.233
demolition.mp4,914,01:04:09.233,01:04:24.567
demolition.mp4,915,01:04:24.567,01:04:27.533
demolition.mp4,916,01:04:27.533,01:04:37.467
demolition.mp4,917,01:04:37.467,01:04:42.800
demolition.mp4,918,01:04:42.800,01:04:45.000
demolition.mp4,919,01:04:45.000,01:04:47.267
demolition.mp4,920,01:04:47.267,01:04:50.233
demolition.mp4,921,01:04:50.233,01:04:54.633
demolition.mp4,922,01:04:54.633,01:04:59.733
demolition.mp4,923,01:04:59.733,01:05:06.833
demolition.mp4,924,01:05:06.833,01:05:09.167
demolition.mp4,925,01:05:09.167,01:05:13.067
demolition.mp4,926,01:05:13.067,01:05:29.400
demolition.mp4,927,01:05:29.400,01:05:31.733
demolition.mp4,928,01:05:31.733,01:05:35.800
demolition.mp4,929,01:05:35.800,01:05:55.700
demolition.mp4,930,01:05:55.700,01:06:01.367
demolition.mp4,931,01:06:01.367,01:06:06.800
demolition.mp4,932,01:06:06.800,01:06:09.167
demolition.mp4,933,01:06:09.167,01:06:17.733
demolition.mp4,934,01:06:17.733,01:06:22.067
demolition.mp4,935,01:06:22.067,01:06:26.767
demolition.mp4,936,01:06:26.767,01:06:30.167
demolition.mp4,937,01:06:30.167,01:06:39.300
demolition.mp4,938,01:06:39.300,01:06:42.133
demolition.mp4,939,01:06:42.133,01:06:45.267
demolition.mp4,940,01:06:45.267,01:06:50.600
demolition.mp4,941,01:06:50.600,01:06:52.967
demolition.mp4,942,01:06:52.967,01:07:01.200
demolition.mp4,943,01:07:01.200,01:07:08.567
demolition.mp4,944,01:07:08.567,01:07:12.800
demolition.mp4,945,01:07:12.800,01:07:16.400
demolition.mp4,946,01:07:16.400,01:07:20.933
demolition.mp4,947,01:07:20.933,01:07:25.167
demolition.mp4,948,01:07:25.167,01:07:29.233
demolition.mp4,949,01:07:29.233,01:07:31.300
demolition.mp4,950,01:07:31.300,01:07:34.500
demolition.mp4,951,01:07:34.500,01:07:36.433
demolition.mp4,952,01:07:36.433,01:07:38.467
demolition.mp4,953,01:07:38.467,01:07:42.700
demolition.mp4,954,01:07:42.700,01:07:43.733
demolition.mp4,955,01:07:43.733,01:07:46.533
demolition.mp4,956,01:07:46.533,01:07:49.733
demolition.mp4,957,01:07:49.733,01:07:50.900
demolition.mp4,958,01:07:50.900,01:07:52.400
demolition.mp4,959,01:07:52.400,01:07:56.833
demolition.mp4,960,01:07:56.833,01:07:59.733
demolition.mp4,961,01:07:59.733,01:08:03.467
demolition.mp4,962,01:08:03.467,01:08:04.767
demolition.mp4,963,01:08:04.767,01:08:06.667
demolition.mp4,964,01:08:06.667,01:08:13.933
demolition.mp4,965,01:08:13.933,01:08:18.700
demolition.mp4,966,01:08:18.700,01:08:30.767
demolition.mp4,967,01:08:30.767,01:08:33.933
demolition.mp4,968,01:08:33.933,01:08:36.567
demolition.mp4,969,01:08:36.567,01:08:38.200
demolition.mp4,970,01:08:38.200,01:08:39.967
demolition.mp4,971,01:08:39.967,01:08:46.067
demolition.mp4,972,01:08:46.067,01:08:49.200
demolition.mp4,973,01:08:49.200,01:08:51.833
demolition.mp4,974,01:08:51.833,01:08:53.167
demolition.mp4,975,01:08:53.167,01:08:54.067
demolition.mp4,976,01:08:54.067,01:08:57.633
demolition.mp4,977,01:08:57.633,01:09:01.500
demolition.mp4,978,01:09:01.500,01:09:02.300
demolition.mp4,979,01:09:02.300,01:09:07.333
demolition.mp4,980,01:09:07.333,01:09:09.133
demolition.mp4,981,01:09:09.133,01:09:11.900
demolition.mp4,982,01:09:11.900,01:09:13.300
demolition.mp4,983,01:09:13.300,01:09:19.767
demolition.mp4,984,01:09:19.767,01:09:22.567
demolition.mp4,985,01:09:22.567,01:09:25.233
demolition.mp4,986,01:09:25.233,01:09:28.100
demolition.mp4,987,01:09:28.100,01:09:39.867
demolition.mp4,988,01:09:39.867,01:09:43.500
demolition.mp4,989,01:09:43.500,01:09:49.500
demolition.mp4,990,01:09:49.500,01:09:59.533
demolition.mp4,991,01:09:59.533,01:10:08.600
demolition.mp4,992,01:10:08.600,01:10:12.900
demolition.mp4,993,01:10:12.900,01:10:15.700
demolition.mp4,994,01:10:15.700,01:10:30.933
demolition.mp4,995,01:10:30.933,01:10:37.800
demolition.mp4,996,01:10:37.800,01:10:44.900
demolition.mp4,997,01:10:44.900,01:10:50.067
demolition.mp4,998,01:10:50.067,01:10:56.033
demolition.mp4,999,01:10:56.033,01:11:00.467
demolition.mp4,1000,01:11:00.467,01:11:04.033
demolition.mp4,1001,01:11:04.033,01:11:05.467
demolition.mp4,1002,01:11:05.467,01:11:07.433
demolition.mp4,1003,01:11:07.433,01:11:17.167
demolition.mp4,1004,01:11:17.167,01:11:19.033
demolition.mp4,1005,01:11:19.033,01:11:25.533
demolition.mp4,1006,01:11:25.533,01:11:35.900
demolition.mp4,1007,01:11:35.900,01:11:46.100
demolition.mp4,1008,01:11:46.100,01:11:47.933
demolition.mp4,1009,01:11:47.933,01:11:52.767
demolition.mp4,1010,01:11:52.767,01:11:58.800
demolition.mp4,1011,01:11:58.800,01:12:01.800
demolition.mp4,1012,01:12:01.800,01:12:07.500
demolition.mp4,1013,01:12:07.500,01:12:09.700
demolition.mp4,1014,01:12:09.700,01:12:13.067
demolition.mp4,1015,01:12:13.067,01:12:30.033
demolition.mp4,1016,01:12:30.033,01:12:45.900
demolition.mp4,1017,01:12:45.900,01:12:50.033
demolition.mp4,1018,01:12:50.033,01:13:03.067
demolition.mp4,1019,01:13:03.067,01:13:16.933
demolition.mp4,1020,01:13:16.933,01:13:20.433
demolition.mp4,1021,01:13:20.433,01:13:41.900
demolition.mp4,1022,01:13:41.900,01:13:46.267
demolition.mp4,1023,01:13:46.267,01:13:54.933
demolition.mp4,1024,01:13:54.933,01:13:57.000
demolition.mp4,1025,01:13:57.000,01:14:01.100
demolition.mp4,1026,01:14:01.100,01:14:03.267
demolition.mp4,1027,01:14:03.267,01:14:07.633
demolition.mp4,1028,01:14:07.633,01:14:10.067
demolition.mp4,1029,01:14:10.067,01:14:11.567
demolition.mp4,1030,01:14:11.567,01:14:15.367
demolition.mp4,1031,01:14:15.367,01:14:21.233
demolition.mp4,1032,01:14:21.233,01:14:24.233
demolition.mp4,1033,01:14:24.233,01:14:27.667
demolition.mp4,1034,01:14:27.667,01:14:32.700
demolition.mp4,1035,01:14:32.700,01:14:35.600
demolition.mp4,1036,01:14:35.600,01:14:38.433
demolition.mp4,1037,01:14:38.433,01:14:39.733
demolition.mp4,1038,01:14:39.733,01:14:41.800
demolition.mp4,1039,01:14:41.800,01:14:43.067
demolition.mp4,1040,01:14:43.067,01:14:44.233
demolition.mp4,1041,01:14:44.233,01:14:45.267
demolition.mp4,1042,01:14:45.267,01:14:46.200
demolition.mp4,1043,01:14:46.200,01:14:49.733
demolition.mp4,1044,01:14:49.733,01:14:50.567
demolition.mp4,1045,01:14:50.567,01:14:52.867
demolition.mp4,1046,01:14:52.867,01:14:56.367
demolition.mp4,1047,01:14:56.367,01:14:58.200
demolition.mp4,1048,01:14:58.200,01:14:59.467
demolition.mp4,1049,01:14:59.467,01:15:00.733
demolition.mp4,1050,01:15:00.733,01:15:02.800
demolition.mp4,1051,01:15:02.800,01:15:04.333
demolition.mp4,1052,01:15:04.333,01:15:06.900
demolition.mp4,1053,01:15:06.900,01:15:07.933
demolition.mp4,1054,01:15:07.933,01:15:10.000
demolition.mp4,1055,01:15:10.000,01:15:12.467
demolition.mp4,1056,01:15:12.467,01:15:14.100
demolition.mp4,1057,01:15:14.100,01:15:15.733
demolition.mp4,1058,01:15:15.733,01:15:16.667
demolition.mp4,1059,01:15:16.667,01:15:19.100
demolition.mp4,1060,01:15:19.100,01:15:23.533
demolition.mp4,1061,01:15:23.533,01:15:25.300
demolition.mp4,1062,01:15:25.300,01:15:27.067
demolition.mp4,1063,01:15:27.067,01:15:30.633
demolition.mp4,1064,01:15:30.633,01:15:32.700
demolition.mp4,1065,01:15:32.700,01:15:34.267
demolition.mp4,1066,01:15:34.267,01:15:36.567
demolition.mp4,1067,01:15:36.567,01:15:38.900
demolition.mp4,1068,01:15:38.900,01:15:42.800
demolition.mp4,1069,01:15:42.800,01:15:44.467
demolition.mp4,1070,01:15:44.467,01:15:48.467
